# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
ENSG00000270983    6  142348854  142394190     45       6  676755     -0.40108     4.996e-16     -0.40108
ENSG00000236822    6  142374370  142420356     38       4  686838     -0.62431    5.5511e-16     -0.62431
ENSG00000237494    6  142562984  142615769     57       9  688314     -0.91255    5.5511e-16     -0.91255
ENSG00000266843    6  142573780  142618871     39       7  685843     -0.53289    5.5511e-16     -0.53289
ENSG00000236366    6  142837592  142994026    157      15  682747       1.9146    4.4409e-16       1.9146
ENSG00000233138    6  143034580  143084896     75      11  687505      0.75937    5.5511e-16      0.75937
ENSG00000237851    6  143074260  143125223     58      12  687054       3.5809    4.4409e-16       3.5809
ENSG00000232618    6  143236348  143287783     34       8  701070       2.3944    4.4409e-16       2.3944
ENSG00000224460    6  143257184  143312835     43      10  699755        1.863    4.4409e-16        1.863
ENSG00000229017    6  143277558  143394214     95      19  686409       1.2462    4.4409e-16       1.2462
ENSG00000227192    6  143350562  143398461     25       3  681012      -1.0411    4.4409e-16      -1.0411
ENSG00000225752    6  143405171  143455782     19       2  671901      0.19301    5.2736e-16      0.19301
ENSG00000217495    6  143609907  143655691     40       5  685950     0.076951    5.2736e-16     0.076951
ENSG00000216642    6  143613412  143658792     41       4  685271     0.035651    5.2736e-16     0.035651
ENSG00000217648    6  143628383  143674520     34       6  683121       1.3443    4.4409e-16       1.3443
ENSG00000270655    6  143672718  143718546     67       9  688441        1.305    4.4409e-16        1.305
ENSG00000218896    6  143722353  143767847     74       4  680859    -0.089982    5.2736e-16    -0.089982
ENSG00000223203    6  143735946  143781048     71       4  685464     -0.22007    5.2736e-16     -0.22007
ENSG00000229036    6  143771116  143838464     71       7  688154      -1.4243    4.4409e-16      -1.4243
ENSG00000241847    6  143776652  143822504     51       5  689751      -1.2638    4.4409e-16      -1.2638
ENSG00000235740    6  143865462  143918168     98       7  689758      -1.9478    4.4409e-16      -1.9478
ENSG00000270890    6  144169199  144214826     21       5  681870     -0.38632     4.996e-16     -0.38632
ENSG00000217231    6  144322755  144368841     19       4  684398       1.2439    4.4409e-16       1.2439
ENSG00000219297    6  144422587  144467912     52      11  685700      -2.2276    4.4409e-16      -2.2276
ENSG00000256014    6  144428986  144474062     43       9  684104      -2.5851    4.4409e-16      -2.5851
ENSG00000217027    6  144511584  144557102     40       3  684180       1.6376    4.4409e-16       1.6376
ENSG00000216475    6  144568170  144613760     31       4  684495      0.53116    5.5511e-16      0.53116
ENSG00000225311    6  144622835  144689437     29       6  684238      -1.5212    4.4409e-16      -1.5212
ENSG00000219409    6  144684095  144729888     15       4  689027     -0.58258    5.5511e-16     -0.58258
ENSG00000217195    6  145017869  145063183     33       6  686249      -1.5799    4.4409e-16      -1.5799
ENSG00000220739    6  145019242  145064633     32       5  687668      -1.4414    4.4409e-16      -1.4414
ENSG00000221796    6  145634894  145679985     44       7  688504       1.9324    4.4409e-16       1.9324
ENSG00000201119    6  145774374  145819535     49       6  673112      0.58648    5.5511e-16      0.58648
ENSG00000217612    6  145800766  145848228     61       3  664974      0.45584     4.996e-16      0.45584
ENSG00000270638    6  146021706  146068354     21       3  688277      0.41288     4.996e-16      0.41288
ENSG00000270828    6  146048047  146093309     28       3  684304       0.3962     4.996e-16       0.3962
ENSG00000235652    6  146101048  146217721     62       4  679214       0.4248     4.996e-16       0.4248
ENSG00000187103    6  146457451  146502983     26       3  681741      0.28614     4.996e-16      0.28614
ENSG00000222971    6  146626556  146671660     28       5  670512      0.63464    5.5511e-16      0.63464
ENSG00000216811    6  146676067  146721630     44       8  681750      -1.2381    4.4409e-16      -1.2381
ENSG00000237468    6  146905652  146955067     29       7  680568      -1.7257    4.4409e-16      -1.7257
ENSG00000207465    6  146925836  146970905     30       4  685576     -0.32114     4.996e-16     -0.32114
ENSG00000228283    6  147113495  147159960     38       7  684643     -0.81636    5.5511e-16     -0.81636
ENSG00000227748    6  147145317  147194217     47       6  691569     -0.49989     4.996e-16     -0.49989
ENSG00000233452    6  147153037  147560750    312      26  683954         2.33    4.4409e-16         2.33
ENSG00000272397    6  147259664  147307295     57       5  685177       1.5789    4.4409e-16       1.5789
ENSG00000196634    6  147445061  147512128     34       6  670249       3.0938    4.4409e-16       3.0938
ENSG00000225135    6  147673800  147721601     17       2  693111       1.8327    4.4409e-16       1.8327
ENSG00000220494    6  147693025  147739417     21       4  677357       1.3987    4.4409e-16       1.3987
ENSG00000227681    6  147946839  148285073    511      53  685013       1.5588    4.4409e-16       1.5588
ENSG00000226249    6  148052570  148099460     39       7  686497     -0.12378    5.2736e-16     -0.12378
ENSG00000234675    6  148328558  148377110     95      11  691350      -1.2664    4.4409e-16      -1.2664
ENSG00000230205    6  148444945  148493540     81      13  680678      -1.6433    4.4409e-16      -1.6433
ENSG00000224658    6  148548721  148639544     96      21  686234       -1.751    4.4409e-16       -1.751
ENSG00000207345    6  148564808  148609914     44      11  689172      -1.7898    4.4409e-16      -1.7898
ENSG00000215223    6  148764829  148811899     70      20  682431      -2.7708    4.4409e-16      -2.7708
ENSG00000223322    6  148835289  148880376     36      14  674841     -0.72736    5.5511e-16     -0.72736
ENSG00000217824    6  148878514  148923790     32       9  675622      0.58936    5.5511e-16      0.58936
ENSG00000231368    6  148958843  149004733     44       6  678996     -0.52958    5.5511e-16     -0.52958
ENSG00000227660    6  149266764  149320820     80      13  686940      -1.5544    4.4409e-16      -1.5544
ENSG00000236591    6  149338836  149388709     66       6  686497     -0.80846    5.5511e-16     -0.80846
ENSG00000219487    6  149423145  149468808     42       6  676384      0.97428    5.5511e-16      0.97428
ENSG00000263481    6  149487843  149532930     44       8  680936      -1.5373    4.4409e-16      -1.5373
ENSG00000228408    6  149504062  149575208     77      11  683489      -2.3552    4.4409e-16      -2.3552
ENSG00000225924    6  149554435  149600137     68       6  684355      -1.8279    4.4409e-16      -1.8279
ENSG00000241391    6  149577488  149622780     77       8  684306      -1.7826    4.4409e-16      -1.7826
ENSG00000216265    6  149615243  149660564     45       7  684045     -0.84156    5.5511e-16     -0.84156
ENSG00000219553    6  149802703  149848425     31       4  673645      0.64003    5.5511e-16      0.64003
ENSG00000252244    6  149803092  149848153     31       4  673645      0.64003    5.5511e-16      0.64003
ENSG00000235168    6  149847288  149895085      6       2  642238      0.23643    5.2736e-16      0.23643
ENSG00000220848    6  149880220  149925679      8       1  691129      -1.1879    4.4409e-16      -1.1879
ENSG00000237502    6  149886601  149932260      8       1  691129      -1.1879    4.4409e-16      -1.1879
ENSG00000233330    6  149902891  149948799     13       1  691308      -1.1115    4.4409e-16      -1.1115
ENSG00000219433    6  150080899  150126882     22       1  667817     -0.88129    5.5511e-16     -0.88129
ENSG00000231760    6  150107711  150154308     27       1  686398      -1.0297    4.4409e-16      -1.0297
ENSG00000273132    6  150138598  150184328     30       2  685867     -0.79927    5.5511e-16     -0.79927
ENSG00000268592    6  150148733  150250643     90       5  683124     -0.26039     4.996e-16     -0.26039
ENSG00000217733    6  150166098  150212708     53       4  681547    0.0017312    5.2454e-16    0.0017312
ENSG00000223701    6  150170567  150250644     71       5  683056    -0.058476    5.2736e-16    -0.058476
ENSG00000216906    6  150190379  150237554     56       4  682818     0.022353    5.2389e-16     0.022353
ENSG00000216621    6  150220663  150267918     27       5  681870     -0.55773    5.5511e-16     -0.55773
ENSG00000215094    6  150237969  150283375     27       5  677099     -0.83697    5.5511e-16     -0.83697
ENSG00000219298    6  150263607  150310241     33       6  668895      -1.1921    4.4409e-16      -1.1921
ENSG00000231120    6  150264052  150309552     33       6  668895      -1.1921    4.4409e-16      -1.1921
ENSG00000218358    6  150309155  150361293     52       6  683599     -0.87586    5.5511e-16     -0.87586
ENSG00000216444    6  150318905  150364702     34       4  680905     -0.70342    5.5511e-16     -0.70342
ENSG00000213091    6  150328682  150374489     46       6  686501     -0.59034    5.5511e-16     -0.59034
ENSG00000235972    6  150351683  150398169     58       9  686159     -0.33238     4.996e-16     -0.33238
ENSG00000201628    6  150637759  150682899     89      14  672388     -0.83557    5.5511e-16     -0.83557
ENSG00000220598    6  150695443  150741256     82      12  681915      -2.4626    4.4409e-16      -2.4626
ENSG00000219622    6  150815947  150866436     62       7  691944       0.8698    5.5511e-16       0.8698
ENSG00000232891    6  150886970  150936986     71      16  683683      -1.2526    4.4409e-16      -1.2526
ENSG00000224029    6  150910813  150957222     69      11  688954       -1.541    4.4409e-16       -1.541
ENSG00000226599    6  150961908  151008161     59       9  696983     -0.85854    5.5511e-16     -0.85854
ENSG00000213089    6  151113799  151159520     50      14  676944      0.27713     4.996e-16      0.27713
ENSG00000218996    6  151221104  151266702     61      11  684746      -3.0912    4.4409e-16      -3.0912
ENSG00000202119    6  151225358  151270464     60      11  685685      -3.2601    4.4409e-16      -3.2601
ENSG00000221469    6  151351052  151396107     48      12  684235      -2.3751    4.4409e-16      -2.3751
ENSG00000232290    6  151366033  151412193     55       9  687679      -2.0046    4.4409e-16      -2.0046
ENSG00000219747    6  151385665  151431069     60       9  685868      -1.9291    4.4409e-16      -1.9291
ENSG00000223598    6  151399239  151584582    148      37  676241      -1.3238    4.4409e-16      -1.3238
ENSG00000238616    6  151487476  151532579     31       5  660200      -1.1127    4.4409e-16      -1.1127
ENSG00000231883    6  151507816  151553773     19       7  681107       0.3202     4.996e-16       0.3202
ENSG00000213087    6  151536685  151582082     30       9  682964    -0.036723    5.2736e-16    -0.036723
ENSG00000252431    6  151591650  151636747     83      16  686000      -1.0405    4.4409e-16      -1.0405
ENSG00000223039    6  151605770  151651085     78      19  681117       -1.043    4.4409e-16       -1.043
ENSG00000252487    6  151609976  151655068     76      20  680578     -0.99485    5.5511e-16     -0.99485
ENSG00000219395    6  151722394  151770080     37       6  684829       1.3928    4.4409e-16       1.3928
ENSG00000207422    6  151926908  151972014     55       7  702746      -1.0591    4.4409e-16      -1.0591
ENSG00000233823    6  152124411  152170314     49       8  674920      0.39875     4.996e-16      0.39875
ENSG00000234577    6  152666681  152712699     48       7  688268      -1.1457    4.4409e-16      -1.1457
ENSG00000226193    6  152688533  152736101     47       5  690600      -1.2122    4.4409e-16      -1.2122
ENSG00000202044    6  152696410  152741529     45       4  692348      -1.2517    4.4409e-16      -1.2517
ENSG00000233464    6  152832068  152878109     51       8  677383       1.3309    4.4409e-16       1.3309
ENSG00000218792    6  152991870  153037263     80       8  679945       1.1689    4.4409e-16       1.1689
ENSG00000224893    6  153105631  153188048    105      22  681637       1.4628    4.4409e-16       1.4628
