Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:1902476~chloride transmembrane transport,14,0.840336134,0.0795456,"ENSG00000113327, ENSG00000104888, ENSG00000091664, ENSG00000109738, ENSG00000134343, ENSG00000112053, ENSG00000189143, ENSG00000186297, ENSG00000089356, ENSG00000036828, ENSG00000182256, ENSG00000104044, ENSG00000166206, ENSG00000162687",1168,104,14326,1.651113014,1,0.883702371,0.862040715
GOTERM_BP_FAT,GO:0071300~cellular response to retinoic acid,10,0.600240096,0.079733368,"ENSG00000162670, ENSG00000128918, ENSG00000131759, ENSG00000198963, ENSG00000044524, ENSG00000112655, ENSG00000088992, ENSG00000078725, ENSG00000132386, ENSG00000003137",1168,65,14326,1.886986301,1,0.883702371,0.862040715
GOTERM_BP_FAT,GO:0021853~cerebral cortex GABAergic interneuron migration,3,0.180072029,0.079775451,"ENSG00000149295, ENSG00000153266, ENSG00000184845",1168,6,14326,6.132705479,1,0.883702371,0.862040715
GOTERM_BP_FAT,GO:0006640~monoacylglycerol biosynthetic process,3,0.180072029,0.079775451,"ENSG00000166391, ENSG00000106384, ENSG00000062282",1168,6,14326,6.132705479,1,0.883702371,0.862040715
GOTERM_BP_FAT,GO:0048790~maintenance of presynaptic active zone structure,3,0.180072029,0.079775451,"ENSG00000186472, ENSG00000187672, ENSG00000164061",1168,6,14326,6.132705479,1,0.883702371,0.862040715
GOTERM_BP_FAT,GO:0061762~CAMKK-AMPK signaling cascade,3,0.180072029,0.079775451,"ENSG00000110931, ENSG00000121361, ENSG00000237693",1168,6,14326,6.132705479,1,0.883702371,0.862040715
GOTERM_BP_FAT,GO:0032849~positive regulation of cellular pH reduction,3,0.180072029,0.079775451,"ENSG00000198049, ENSG00000101200, ENSG00000168748",1168,6,14326,6.132705479,1,0.883702371,0.862040715
GOTERM_BP_FAT,GO:0046958~nonassociative learning,3,0.180072029,0.079775451,"ENSG00000169676, ENSG00000161681, ENSG00000184845",1168,6,14326,6.132705479,1,0.883702371,0.862040715
GOTERM_BP_FAT,GO:0045162~clustering of voltage-gated sodium channels,3,0.180072029,0.079775451,"ENSG00000160460, ENSG00000188157, ENSG00000091129",1168,6,14326,6.132705479,1,0.883702371,0.862040715
GOTERM_BP_FAT,GO:0060534~trachea cartilage development,3,0.180072029,0.079775451,"ENSG00000131759, ENSG00000112658, ENSG00000147655",1168,6,14326,6.132705479,1,0.883702371,0.862040715
GOTERM_BP_FAT,GO:0098880~maintenance of postsynaptic specialization structure,3,0.180072029,0.079775451,"ENSG00000161681, ENSG00000165917, ENSG00000162105",1168,6,14326,6.132705479,1,0.883702371,0.862040715
GOTERM_BP_FAT,GO:0044093~positive regulation of molecular function,124,7.442977191,0.079984356,"ENSG00000149295, ENSG00000112964, ENSG00000198626, ENSG00000138798, ENSG00000163485, ENSG00000141052, ENSG00000134072, ENSG00000174808, ENSG00000109670, ENSG00000086991, ENSG00000013016, ENSG00000118160, ENSG00000110931, ENSG00000198576, ENSG00000198336, ENSG00000137875, ENSG00000075340, ENSG00000136943, ENSG00000137752, ENSG00000144711, ENSG00000116991, ENSG00000163491, ENSG00000058335, ENSG00000145242, ENSG00000092853, ENSG00000166886, ENSG00000107954, ENSG00000138814, ENSG00000179046, ENSG00000026103, ENSG00000132274, ENSG00000008710, ENSG00000112186, ENSG00000136237, ENSG00000137962, ENSG00000088992, ENSG00000187116, ENSG00000142920, ENSG00000106069, ENSG00000135439, ENSG00000151067, ENSG00000090020, ENSG00000131759, ENSG00000092445, ENSG00000106617, ENSG00000120738, ENSG00000157168, ENSG00000069966, ENSG00000164362, ENSG00000188157, ENSG00000036828, ENSG00000149269, ENSG00000182732, ENSG00000196083, ENSG00000151693, ENSG00000132535, ENSG00000128276, ENSG00000076864, ENSG00000134398, ENSG00000149091, ENSG00000006116, ENSG00000060558, ENSG00000117650, ENSG00000183454, ENSG00000122691, ENSG00000141655, ENSG00000106123, ENSG00000145335, ENSG00000176884, ENSG00000197561, ENSG00000100092, ENSG00000214946, ENSG00000135898, ENSG00000111262, ENSG00000123836, ENSG00000189143, ENSG00000198929, ENSG00000169676, ENSG00000008086, ENSG00000070808, ENSG00000171509, ENSG00000139292, ENSG00000162763, ENSG00000167139, ENSG00000068024, ENSG00000178951, ENSG00000128253, ENSG00000132359, ENSG00000105976, ENSG00000198049, ENSG00000172575, ENSG00000004399, ENSG00000066248, ENSG00000137801, ENSG00000116106, ENSG00000133048, ENSG00000154822, ENSG00000006210, ENSG00000117152, ENSG00000100721, ENSG00000040608, ENSG00000102468, ENSG00000164951, ENSG00000237693, ENSG00000128656, ENSG00000184845, ENSG00000188906, ENSG00000105963, ENSG00000006606, ENSG00000154096, ENSG00000112658, ENSG00000070193, ENSG00000044524, ENSG00000121905, ENSG00000157368, ENSG00000171532, ENSG00000185482, ENSG00000167037, ENSG00000004660, ENSG00000167550, ENSG00000091428, ENSG00000166501, ENSG00000105287, ENSG00000162302",1168,1338,14326,1.136704753,1,0.884724918,0.863038197
GOTERM_BP_FAT,GO:0051051~negative regulation of transport,45,2.701080432,0.080181008,"ENSG00000149295, ENSG00000132535, ENSG00000136999, ENSG00000138814, ENSG00000197594, ENSG00000069535, ENSG00000064687, ENSG00000137801, ENSG00000158445, ENSG00000008710, ENSG00000138798, ENSG00000163485, ENSG00000100604, ENSG00000117152, ENSG00000102468, ENSG00000162878, ENSG00000122691, ENSG00000102001, ENSG00000145335, ENSG00000002746, ENSG00000158856, ENSG00000102471, ENSG00000198053, ENSG00000188906, ENSG00000070031, ENSG00000130208, ENSG00000196277, ENSG00000104537, ENSG00000157782, ENSG00000044524, ENSG00000111863, ENSG00000157168, ENSG00000153823, ENSG00000069966, ENSG00000112038, ENSG00000261130, ENSG00000163032, ENSG00000145349, ENSG00000102879, ENSG00000101405, ENSG00000135272, ENSG00000145087, ENSG00000186115, ENSG00000166501, ENSG00000125510",1168,436,14326,1.265925443,1,0.885609158,0.863900763
GOTERM_BP_FAT,GO:0051146~striated muscle cell differentiation,29,1.740696279,0.080991202,"ENSG00000153531, ENSG00000068024, ENSG00000133424, ENSG00000136999, ENSG00000138814, ENSG00000172399, ENSG00000114861, ENSG00000077092, ENSG00000141052, ENSG00000117152, ENSG00000121361, ENSG00000086991, ENSG00000143473, ENSG00000125266, ENSG00000090020, ENSG00000131759, ENSG00000112658, ENSG00000043039, ENSG00000081248, ENSG00000157168, ENSG00000129170, ENSG00000134247, ENSG00000003137, ENSG00000152413, ENSG00000115641, ENSG00000185482, ENSG00000139174, ENSG00000108797, ENSG00000148677",1168,261,14326,1.36282344,1,0.893257622,0.871361745
GOTERM_BP_FAT,GO:0006865~amino acid transport,18,1.080432173,0.081313814,"ENSG00000177542, ENSG00000132326, ENSG00000011083, ENSG00000104888, ENSG00000091664, ENSG00000196277, ENSG00000198049, ENSG00000164082, ENSG00000197106, ENSG00000136854, ENSG00000118520, ENSG00000163485, ENSG00000117152, ENSG00000121361, ENSG00000123643, ENSG00000101200, ENSG00000182389, ENSG00000145335",1168,145,14326,1.52260274,1,0.894216261,0.872296885
GOTERM_BP_FAT,GO:0006022~aminoglycan metabolic process,18,1.080432173,0.081313814,"ENSG00000109956, ENSG00000175040, ENSG00000170340, ENSG00000064225, ENSG00000111962, ENSG00000133048, ENSG00000170961, ENSG00000198108, ENSG00000179913, ENSG00000138798, ENSG00000164100, ENSG00000183098, ENSG00000122254, ENSG00000103489, ENSG00000055957, ENSG00000125430, ENSG00000180767, ENSG00000103056",1168,145,14326,1.52260274,1,0.894216261,0.872296885
GOTERM_BP_FAT,GO:0055117~regulation of cardiac muscle contraction,11,0.660264106,0.082195281,"ENSG00000145349, ENSG00000134755, ENSG00000090020, ENSG00000163485, ENSG00000151067, ENSG00000100604, ENSG00000198929, ENSG00000068024, ENSG00000198626, ENSG00000072954, ENSG00000013016",1168,75,14326,1.798926941,1,0.89791676,0.875906676
GOTERM_BP_FAT,GO:0048678~response to axon injury,11,0.660264106,0.082195281,"ENSG00000149295, ENSG00000185924, ENSG00000134986, ENSG00000186907, ENSG00000137261, ENSG00000040608, ENSG00000159224, ENSG00000116106, ENSG00000158445, ENSG00000118520, ENSG00000175426",1168,75,14326,1.798926941,1,0.89791676,0.875906676
GOTERM_BP_FAT,GO:0035025~positive regulation of Rho protein signal transduction,6,0.360144058,0.082362855,"ENSG00000163947, ENSG00000040608, ENSG00000204882, ENSG00000137486, ENSG00000135898, ENSG00000127533",1168,29,14326,2.537671233,1,0.89791676,0.875906676
GOTERM_BP_FAT,GO:0009913~epidermal cell differentiation,20,1.200480192,0.082409039,"ENSG00000095397, ENSG00000125780, ENSG00000138814, ENSG00000109927, ENSG00000242866, ENSG00000186081, ENSG00000003137, ENSG00000139304, ENSG00000175707, ENSG00000167754, ENSG00000118898, ENSG00000137474, ENSG00000089847, ENSG00000165272, ENSG00000054277, ENSG00000184564, ENSG00000186862, ENSG00000012232, ENSG00000180316, ENSG00000125850",1168,166,14326,1.477760356,1,0.89791676,0.875906676
GOTERM_BP_FAT,GO:0042363~fat-soluble vitamin catabolic process,4,0.240096038,0.083306985,"ENSG00000019186, ENSG00000187553, ENSG00000186115, ENSG00000003137",1168,13,14326,3.773972603,1,0.89791676,0.875906676
GOTERM_BP_FAT,GO:1902065~response to L-glutamate,4,0.240096038,0.083306985,"ENSG00000119866, ENSG00000121905, ENSG00000158445, ENSG00000175866",1168,13,14326,3.773972603,1,0.89791676,0.875906676
GOTERM_BP_FAT,GO:0002483~antigen processing and presentation of endogenous peptide antigen,4,0.240096038,0.083306985,"ENSG00000131015, ENSG00000155918, ENSG00000131019, ENSG00000111981",1168,13,14326,3.773972603,1,0.89791676,0.875906676
GOTERM_BP_FAT,GO:0098976~excitatory chemical synaptic transmission,4,0.240096038,0.083306985,"ENSG00000176884, ENSG00000165186, ENSG00000184156, ENSG00000183454",1168,13,14326,3.773972603,1,0.89791676,0.875906676
GOTERM_BP_FAT,GO:0060732~positive regulation of inositol phosphate biosynthetic process,4,0.240096038,0.083306985,"ENSG00000196639, ENSG00000198049, ENSG00000122223, ENSG00000145335",1168,13,14326,3.773972603,1,0.89791676,0.875906676
GOTERM_BP_FAT,GO:0007625~grooming behavior,4,0.240096038,0.083306985,"ENSG00000149295, ENSG00000101405, ENSG00000101200, ENSG00000184845",1168,13,14326,3.773972603,1,0.89791676,0.875906676
GOTERM_BP_FAT,GO:0097091~synaptic vesicle clustering,4,0.240096038,0.083306985,"ENSG00000008056, ENSG00000186472, ENSG00000164061, ENSG00000101463",1168,13,14326,3.773972603,1,0.89791676,0.875906676
GOTERM_BP_FAT,GO:0048148~behavioral response to cocaine,4,0.240096038,0.083306985,"ENSG00000149295, ENSG00000102468, ENSG00000152413, ENSG00000184845",1168,13,14326,3.773972603,1,0.89791676,0.875906676
GOTERM_BP_FAT,GO:0033605~positive regulation of catecholamine secretion,4,0.240096038,0.083306985,"ENSG00000101405, ENSG00000158445, ENSG00000106089, ENSG00000067715",1168,13,14326,3.773972603,1,0.89791676,0.875906676
GOTERM_BP_FAT,GO:0090494~dopamine uptake,4,0.240096038,0.083306985,"ENSG00000149295, ENSG00000175003, ENSG00000142319, ENSG00000145335",1168,13,14326,3.773972603,1,0.89791676,0.875906676
GOTERM_BP_FAT,GO:0030307~positive regulation of cell growth,19,1.140456182,0.083955349,"ENSG00000177189, ENSG00000130477, ENSG00000213023, ENSG00000090020, ENSG00000112658, ENSG00000138623, ENSG00000111344, ENSG00000198742, ENSG00000157168, ENSG00000067715, ENSG00000119866, ENSG00000008086, ENSG00000079841, ENSG00000100884, ENSG00000144550, ENSG00000012232, ENSG00000101200, ENSG00000124772, ENSG00000184349",1168,156,14326,1.493864155,1,0.902557082,0.880433252
GOTERM_BP_FAT,GO:0072659~protein localization to plasma membrane,29,1.740696279,0.083975395,"ENSG00000133424, ENSG00000105514, ENSG00000198742, ENSG00000158445, ENSG00000136854, ENSG00000150977, ENSG00000185774, ENSG00000102128, ENSG00000162878, ENSG00000088992, ENSG00000167964, ENSG00000013016, ENSG00000184307, ENSG00000197562, ENSG00000175497, ENSG00000220205, ENSG00000104537, ENSG00000139998, ENSG00000044524, ENSG00000153823, ENSG00000151025, ENSG00000006740, ENSG00000185482, ENSG00000160460, ENSG00000145506, ENSG00000115041, ENSG00000165914, ENSG00000099904, ENSG00000166900",1168,262,14326,1.357621824,1,0.902557082,0.880433252
GOTERM_BP_FAT,GO:0021954~central nervous system neuron development,13,0.780312125,0.084280484,"ENSG00000153266, ENSG00000149295, ENSG00000075213, ENSG00000116106, ENSG00000114554, ENSG00000152784, ENSG00000186094, ENSG00000139352, ENSG00000160460, ENSG00000078725, ENSG00000184845, ENSG00000106123, ENSG00000184613",1168,95,14326,1.678424658,1,0.904554893,0.882382093
GOTERM_BP_FAT,GO:0097720~calcineurin-mediated signaling,7,0.420168067,0.084803753,"ENSG00000090020, ENSG00000121753, ENSG00000138814, ENSG00000172399, ENSG00000157168, ENSG00000136931, ENSG00000115641",1168,38,14326,2.259417808,1,0.906325185,0.884108991
GOTERM_BP_FAT,GO:0006195~purine nucleotide catabolic process,7,0.420168067,0.084803753,"ENSG00000115252, ENSG00000173598, ENSG00000186642, ENSG00000065989, ENSG00000112541, ENSG00000119125, ENSG00000136159",1168,38,14326,2.259417808,1,0.906325185,0.884108991
GOTERM_BP_FAT,GO:0003009~skeletal muscle contraction,7,0.420168067,0.084803753,"ENSG00000130598, ENSG00000185482, ENSG00000198771, ENSG00000133020, ENSG00000123358, ENSG00000152413, ENSG00000138435",1168,38,14326,2.259417808,1,0.906325185,0.884108991
GOTERM_BP_FAT,GO:0007010~cytoskeleton organization,128,7.683073229,0.085715589,"ENSG00000099308, ENSG00000133424, ENSG00000198624, ENSG00000186081, ENSG00000008853, ENSG00000175866, ENSG00000136490, ENSG00000171811, ENSG00000164695, ENSG00000166510, ENSG00000034510, ENSG00000119408, ENSG00000124313, ENSG00000127824, ENSG00000140368, ENSG00000180921, ENSG00000127423, ENSG00000184349, ENSG00000099812, ENSG00000072110, ENSG00000198576, ENSG00000180263, ENSG00000161905, ENSG00000137875, ENSG00000173213, ENSG00000075340, ENSG00000129170, ENSG00000172403, ENSG00000186193, ENSG00000186472, ENSG00000144711, ENSG00000137474, ENSG00000144834, ENSG00000102879, ENSG00000186111, ENSG00000145242, ENSG00000124721, ENSG00000183644, ENSG00000153531, ENSG00000107954, ENSG00000175084, ENSG00000174672, ENSG00000008710, ENSG00000112186, ENSG00000213927, ENSG00000118898, ENSG00000169126, ENSG00000144824, ENSG00000125864, ENSG00000100884, ENSG00000131738, ENSG00000184368, ENSG00000183833, ENSG00000105255, ENSG00000135439, ENSG00000181378, ENSG00000090020, ENSG00000133816, ENSG00000132321, ENSG00000197702, ENSG00000241360, ENSG00000123977, ENSG00000160282, ENSG00000188157, ENSG00000149269, ENSG00000123572, ENSG00000169933, ENSG00000104983, ENSG00000155530, ENSG00000137825, ENSG00000172399, ENSG00000071051, ENSG00000117650, ENSG00000142185, ENSG00000128833, ENSG00000071205, ENSG00000101871, ENSG00000144488, ENSG00000145335, ENSG00000075702, ENSG00000077327, ENSG00000100092, ENSG00000172680, ENSG00000171992, ENSG00000159840, ENSG00000006740, ENSG00000172602, ENSG00000173898, ENSG00000198929, ENSG00000160460, ENSG00000139174, ENSG00000101349, ENSG00000186710, ENSG00000160188, ENSG00000101222, ENSG00000099849, ENSG00000148677, ENSG00000167139, ENSG00000248905, ENSG00000105976, ENSG00000154429, ENSG00000070182, ENSG00000203485, ENSG00000171368, ENSG00000137486, ENSG00000158106, ENSG00000006210, ENSG00000161681, ENSG00000171914, ENSG00000167702, ENSG00000112419, ENSG00000158856, ENSG00000213397, ENSG00000198033, ENSG00000006606, ENSG00000161609, ENSG00000154099, ENSG00000112659, ENSG00000154096, ENSG00000112658, ENSG00000070193, ENSG00000044524, ENSG00000112655, ENSG00000112137, ENSG00000138100, ENSG00000147202, ENSG00000108797, ENSG00000166866",1168,1390,14326,1.129476693,1,0.914781839,0.892358352
GOTERM_BP_FAT,GO:0051057~positive regulation of small GTPase mediated signal transduction,10,0.600240096,0.086001065,"ENSG00000163947, ENSG00000058335, ENSG00000040608, ENSG00000172575, ENSG00000070193, ENSG00000204882, ENSG00000157168, ENSG00000137486, ENSG00000135898, ENSG00000127533",1168,66,14326,1.8583956,1,0.916539436,0.894072866
GOTERM_BP_FAT,GO:0007413~axonal fasciculation,5,0.300120048,0.086181472,"ENSG00000153266, ENSG00000075213, ENSG00000044524, ENSG00000091129, ENSG00000116106",1168,21,14326,2.920335943,1,0.917173924,0.894691801
GOTERM_BP_FAT,GO:0051223~regulation of protein transport,54,3.241296519,0.086484905,"ENSG00000149295, ENSG00000089060, ENSG00000158445, ENSG00000175426, ENSG00000136770, ENSG00000142185, ENSG00000134072, ENSG00000137261, ENSG00000109670, ENSG00000162878, ENSG00000106089, ENSG00000168539, ENSG00000184349, ENSG00000102471, ENSG00000104537, ENSG00000157782, ENSG00000150995, ENSG00000111863, ENSG00000112038, ENSG00000133794, ENSG00000123836, ENSG00000143869, ENSG00000145242, ENSG00000145087, ENSG00000162009, ENSG00000148677, ENSG00000125850, ENSG00000177542, ENSG00000136999, ENSG00000138814, ENSG00000174672, ENSG00000132639, ENSG00000198722, ENSG00000008710, ENSG00000003147, ENSG00000081760, ENSG00000100604, ENSG00000158856, ENSG00000188906, ENSG00000132326, ENSG00000220205, ENSG00000121905, ENSG00000159224, ENSG00000163032, ENSG00000011347, ENSG00000119714, ENSG00000135272, ENSG00000185002, ENSG00000036828, ENSG00000091428, ENSG00000166501, ENSG00000164402, ENSG00000120341, ENSG00000126368",1168,539,14326,1.228816682,1,0.919114088,0.896584407
GOTERM_BP_FAT,GO:0071900~regulation of protein serine/threonine kinase activity,35,2.100840336,0.088652148,"ENSG00000071575, ENSG00000197372, ENSG00000112964, ENSG00000105219, ENSG00000172575, ENSG00000134398, ENSG00000177628, ENSG00000137801, ENSG00000116106, ENSG00000133048, ENSG00000008710, ENSG00000197019, ENSG00000138798, ENSG00000141052, ENSG00000134072, ENSG00000100721, ENSG00000102468, ENSG00000086991, ENSG00000141655, ENSG00000237693, ENSG00000145335, ENSG00000188906, ENSG00000197561, ENSG00000118160, ENSG00000154096, ENSG00000171450, ENSG00000188191, ENSG00000106617, ENSG00000172403, ENSG00000157368, ENSG00000056291, ENSG00000163491, ENSG00000164086, ENSG00000100678, ENSG00000149269",1168,329,14326,1.304830953,1,0.940788245,0.917727278
GOTERM_BP_FAT,GO:0042752~regulation of circadian rhythm,15,0.900360144,0.088772322,"ENSG00000149295, ENSG00000179774, ENSG00000177301, ENSG00000132326, ENSG00000126583, ENSG00000198963, ENSG00000133794, ENSG00000250685, ENSG00000163485, ENSG00000029153, ENSG00000054277, ENSG00000109670, ENSG00000126368, ENSG00000125510, ENSG00000155090",1168,116,14326,1.586044521,1,0.940788245,0.917727278
GOTERM_BP_FAT,GO:0006721~terpenoid metabolic process,12,0.720288115,0.089203928,"ENSG00000107798, ENSG00000170426, ENSG00000128918, ENSG00000187553, ENSG00000106538, ENSG00000130649, ENSG00000139988, ENSG00000161048, ENSG00000198610, ENSG00000062282, ENSG00000003137, ENSG00000135697",1168,86,14326,1.711452692,1,0.941417809,0.918341411
GOTERM_BP_FAT,GO:0006641~triglyceride metabolic process,12,0.720288115,0.089203928,"ENSG00000107798, ENSG00000084674, ENSG00000111701, ENSG00000130208, ENSG00000130649, ENSG00000166391, ENSG00000163898, ENSG00000106384, ENSG00000109670, ENSG00000062282, ENSG00000180316, ENSG00000164535",1168,86,14326,1.711452692,1,0.941417809,0.918341411
GOTERM_BP_FAT,GO:0030316~osteoclast differentiation,12,0.720288115,0.089203928,"ENSG00000152154, ENSG00000178752, ENSG00000197372, ENSG00000138814, ENSG00000119714, ENSG00000086300, ENSG00000109670, ENSG00000141655, ENSG00000135898, ENSG00000114861, ENSG00000155090, ENSG00000154237",1168,86,14326,1.711452692,1,0.941417809,0.918341411
