# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
ENSG00000185507   11     602553     650999     15       6  677586       1.1552   -3.1086e-15       1.1552
ENSG00000099834   11     606565     661078     19       8  677996       1.4835   -3.1086e-15       1.4835
ENSG00000070031   11     616431     662143     15       7  677963       1.3685   -3.1086e-15       1.3685
ENSG00000177030   11     634233     741715     43      10  691635       1.4454   -3.1086e-15       1.4454
ENSG00000177106   11     659438     737727     33       7  697280       1.5492   -3.1086e-15       1.5492
ENSG00000177042   11     660428     715028     25       5  702235       1.3655   -3.1086e-15       1.3655
ENSG00000177156   11     712329     775024     22       5  686055       1.0716   -3.1086e-15       1.0716
ENSG00000255284   11     742578     794297     18       4  686698      0.90789   -3.1086e-15      0.90789
ENSG00000177225   11     757220     812488     18       3  684056      0.41493   -3.0531e-15      0.41493
ENSG00000177600   11     774647     822880     15       3  687757     -0.10623   -3.0531e-15     -0.10623
ENSG00000184524   11     777104     825123     15       3  687118      -0.5065   -3.1086e-15      -0.5065
ENSG00000177542   11     780475     833316     17       3  687863     -0.72445   -3.1086e-15     -0.72445
ENSG00000177666   11     783902     835573     17       3  688477     -0.77974   -3.1086e-15     -0.77974
ENSG00000177595   11     789179     844753     19       4  681402      -1.4541   -3.1086e-15      -1.4541
ENSG00000177685   11     791144     841991     19       4  681402      -1.4541   -3.1086e-15      -1.4541
ENSG00000177697   11     797843     849831     19       5  678745       -1.933   -3.1086e-15       -1.933
ENSG00000214063   11     807808     877116     20       5  680155     -0.95859   -3.1086e-15     -0.95859
ENSG00000177700   11     827356     877545     14       3  677922     -0.69494   -3.1086e-15     -0.69494
ENSG00000177830   11     857357     950058     35       5  690352       1.3674   -3.1086e-15       1.3674
ENSG00000183020   11     889894    1022239     64       5  695345       1.0317   -3.1086e-15       1.0317
ENSG00000184956   11    1002821    1071706     41       7  700734       1.0315   -3.1086e-15       1.0315
ENSG00000198788   11    1039875    1114419     46       9  684550       1.0155   -3.1086e-15       1.0155
ENSG00000215182   11    1116580    1232364     10       2  689775      -2.8142   -3.1086e-15      -2.8142
ENSG00000117983   11    1209296    1293406     25       6  684947     -0.55622   -3.1086e-15     -0.55622
ENSG00000267950   11    1260809    1306033     21       6  688078     -0.90068   -3.1086e-15     -0.90068
ENSG00000078902   11    1285601    1365884     25       8  700320     -0.23687   -3.0531e-15     -0.23687
ENSG00000174672   11    1376129    1493919    102      17  694588       1.1611   -3.1086e-15       1.1611
ENSG00000182208   11    1480687    1557477     76       7  700917        3.168   -3.1086e-15        3.168
ENSG00000184545   11    1565274    1628150     30       5  699444       1.9564   -3.1086e-15       1.9564
ENSG00000205869   11    1595572    1641513     46       7  701001       0.7401   -3.1086e-15       0.7401
ENSG00000205867   11    1608409    1654524     69      10  699442      0.74526   -3.1086e-15      0.74526
ENSG00000185940   11    1616033    1662160     68      10  699874      0.31136   -3.0531e-15      0.31136
ENSG00000196224   11    1618795    1664693     71      11  699666      0.43368   -3.0531e-15      0.43368
ENSG00000241598   11    1632188    1678368     90      11  700058      0.64257   -3.1086e-15      0.64257
ENSG00000205864   11    1683425    1728985     32       8  687545      0.16427   -3.0531e-15      0.16427
ENSG00000244242   11    1743640    1806821     29       5  688818     -0.92617   -3.1086e-15     -0.92617
ENSG00000250644   11    1758897    1815281     24       5  687685     -0.91409   -3.1086e-15     -0.91409
ENSG00000117984   11    1763982    1820222     20       6  684084      -1.2444   -3.1086e-15      -1.2444
ENSG00000149043   11    1813709    1868751     45       6  701305      -3.0432   -3.1086e-15      -3.0432
ENSG00000130598   11    1825219    1872910     40       5  701906      -3.1275   -3.1086e-15      -3.1275
ENSG00000130592   11    1839200    1923497     52      12  686460       1.2344   -3.1086e-15       1.2344
ENSG00000184682   11    1900375    1947084     25       7  675806       1.9544   -3.1086e-15       1.9544
ENSG00000130595   11    1905792    1969936     27       8  675461        2.004   -3.1086e-15        2.004
ENSG00000214026   11    1933508    2015752     36       8  686392       4.5841   -2.6645e-15       4.5841
ENSG00000167244   11    2140342    2205833     40       9  665167       3.1567   -3.1086e-15       3.1567
ENSG00000129965   11    2143768    2217439     45       9  661386       5.3317   -2.6645e-15       5.3317
ENSG00000254647   11    2171009    2217571     31       6  655055       3.8076   -3.1086e-15       3.8076
ENSG00000180176   11    2175159    2228107     38       7  658932       1.4119   -3.1086e-15       1.4119
ENSG00000183734   11    2279725    2327182     80      13  688149       4.0494   -2.6645e-15       4.0494
ENSG00000064201   11    2288227    2349430     83      12  684536        3.434   -3.1086e-15        3.434
ENSG00000110665   11    2306875    2359279     64       8  679105      -1.8168   -3.1086e-15      -1.8168
ENSG00000110651   11    2362407    2428649     33       5  689706     -0.26404   -3.0531e-15     -0.26404
ENSG00000184281   11    2386718    2435106     21       3  671469       0.4194   -3.0531e-15       0.4194
ENSG00000070985   11    2415745    2479275     21       8  634671     -0.90688   -3.1086e-15     -0.90688
ENSG00000053918   11    2430914    2880339    291      70  681655       5.0765   -2.6645e-15       5.0765
ENSG00000110628   11    2885951    2956476     56      17  684901       1.6686   -3.1086e-15       1.6686
ENSG00000129757   11    2894443    2942111     49      15  687555       1.3321   -3.1086e-15       1.3321
ENSG00000254827   11    2899010    2959970     47      14  688373       1.2845   -3.1086e-15       1.2845
ENSG00000181649   11    2939503    2985685     31       5  697025      0.11068   -3.0531e-15      0.11068
ENSG00000205531   11    2955667    3048607     92      10  702959      0.89101   -3.1086e-15      0.89101
ENSG00000183562   11    2976093    3022563     49       7  704368      0.43863   -3.0531e-15      0.43863
ENSG00000110619   11    3012152    3113843     68       9  690774       1.3684   -3.1086e-15       1.3684
ENSG00000021762   11    3098346    3222969    135      33  664563     -0.33079   -3.0531e-15     -0.33079
ENSG00000182170   11    3229174    3275043     37       8  682666      -3.7176   -3.1086e-15      -3.7176
ENSG00000184350   11    3238928    3288616     34       7  684442        -3.49   -3.1086e-15        -3.49
ENSG00000005801   11    3350491    3435448     69       6  682412      -1.9812   -3.1086e-15      -1.9812
ENSG00000129744   11    3631358    3695646     67      10  696780      -2.7622   -3.1086e-15      -2.7622
ENSG00000167311   11    3649733    3698546     36       8  692303      -2.0804   -3.1086e-15      -2.0804
ENSG00000129749   11    3676817    3727614     40       7  691075      -1.7569   -3.1086e-15      -1.7569
ENSG00000110713   11    3682313    3854022     96      16  692175    -0.078752   -3.0531e-15    -0.078752
ENSG00000148985   11    3783954    3857601     50      12  695509      0.15028   -3.0531e-15      0.15028
ENSG00000177105   11    3838208    3897213     53      12  693714      -1.0628   -3.1086e-15      -1.0628
ENSG00000167323   11    3840757    4124439    283      18  701837      -2.0245   -3.1086e-15      -2.0245
ENSG00000167325   11    4080937    4170106    123      11  704012      -1.6681   -3.1086e-15      -1.6681
ENSG00000221996   11    4378493    4424616     40       9  699012      -3.2236   -3.1086e-15      -3.2236
ENSG00000132109   11    4396127    4449926     66      10  695939       -3.087   -3.1086e-15       -3.087
ENSG00000181963   11    4435525    4481591     68      10  686823      -4.0065   -2.6645e-15      -4.0065
ENSG00000196778   11    4475109    4521138     59       7  676809      -1.0503   -3.1086e-15      -1.0503
ENSG00000197790   11    4531421    4577374    143      10  700605       -1.573   -3.1086e-15       -1.573
ENSG00000226288   11    4573021    4619135     94      20  698354        1.702   -3.1086e-15        1.702
ENSG00000232268   11    4580037    4626243     87      15  700043        1.466   -3.1086e-15        1.466
ENSG00000171987   11    4582653    4634050     89      15  700031       1.6443   -3.1086e-15       1.6443
ENSG00000167333   11    4609902    4664489     55       9  700146       1.4908   -3.1086e-15       1.4908
ENSG00000197428   11    4625945    4672068     51      10  701079        1.122   -3.1086e-15        1.122
ENSG00000180785   11    4629650    4686718    100      13  700489     -0.37929   -3.0531e-15     -0.37929
ENSG00000167346   11    4691157    5023659    620      46  697745      -2.8859   -3.1086e-15      -2.8859
ENSG00000167332   11    4691401    4754084    104      18  693199      -2.1384   -3.1086e-15      -2.1384
ENSG00000188069   11    4780209    4826168    132       8  702855      -2.1287   -3.1086e-15      -2.1287
ENSG00000176925   11    4807551    4853686    131       9  701464      -1.8156   -3.1086e-15      -1.8156
ENSG00000176937   11    4814663    4860847    114       9  700613      -1.7568   -3.1086e-15      -1.7568
ENSG00000176922   11    4859427    4905514     46       7  700009      -2.8786   -3.1086e-15      -2.8786
ENSG00000176900   11    4868049    4914113     52       8  702378      -2.7073   -3.1086e-15      -2.7073
ENSG00000176904   11    4870886    4916794     53       9  703809      -2.4534   -3.1086e-15      -2.4534
ENSG00000176895   11    4893600    4939538     87      12  705229       -2.117   -3.1086e-15       -2.117
ENSG00000176893   11    4925900    4971922    110      19  702581      -3.1112   -3.1086e-15      -3.1112
ENSG00000176879   11    4934531    4980637     92      14  701423      -3.6487   -3.1086e-15      -3.6487
ENSG00000205497   11    4957355    5003356     76       8  695880      -3.6017   -3.1086e-15      -3.6017
ENSG00000205496   11    4966002    5011943     60       8  682892      -3.3108   -3.1086e-15      -3.3108
ENSG00000176798   11    4985213    5031160     84      12  685258      -2.6924   -3.1086e-15      -2.6924
ENSG00000205495   11    5032756    5078691     65       7  699380      -2.4692   -3.1086e-15      -2.4692
ENSG00000176787   11    5069880    5115857    116      17  699673      -2.7464   -3.1086e-15      -2.7464
ENSG00000171944   11    5142922    5188872     24       6  687205     -0.23136   -3.0531e-15     -0.23136
ENSG00000182070   11    5162239    5242612    115      15  690683      -1.0144   -3.1086e-15      -1.0144
ENSG00000176742   11    5210965    5256930     60       6  684081     -0.91984   -3.1086e-15     -0.91984
ENSG00000244734   11    5236694    5285625     45       6  687177      -2.8013   -3.1086e-15      -2.8013
ENSG00000223609   11    5243908    5291600     49       5  684871      -2.8259   -3.1086e-15      -2.8259
ENSG00000213934   11    5259313    5306122     32       4  687633      -4.0904   -2.6645e-15      -4.0904
ENSG00000196565   11    5264420    5702019   1027      69  699802     -0.59769   -3.1086e-15     -0.59769
ENSG00000213931   11    5279582    5561847    702      43  700627       -2.404   -3.1086e-15       -2.404
ENSG00000183251   11    5312244    5358226     88      11  702199       -1.268   -3.1086e-15       -1.268
ENSG00000184881   11    5334541    5380582    156      19  701393      -1.5735   -3.1086e-15      -1.5735
ENSG00000176239   11    5337738    5383676    151      16  701524      -1.6094   -3.1086e-15      -1.6094
ENSG00000242180   11    5353744    5399809    154      11  701977      -1.8101   -3.1086e-15      -1.8101
ENSG00000184698   11    5375607    5421664    170      12  704244      -1.4922   -3.1086e-15      -1.4922
ENSG00000184321   11    5388827    5434777    172      15  701618      -1.1254   -3.1086e-15      -1.1254
ENSG00000167360   11    5408341    5454436    140      13  699931      -1.0158   -3.1086e-15      -1.0158
ENSG00000187918   11    5439638    5485707    136      15  698838      -1.9941   -3.1086e-15      -1.9941
ENSG00000167359   11    5451800    5497744    132      15  699603      -2.4737   -3.1086e-15      -2.4737
ENSG00000181609   11    5474915    5520979    112      15  697599      -3.4711   -3.1086e-15      -3.4711
ENSG00000175520   11    5518530    5566215     94      12  699005      -2.2943   -3.1086e-15      -2.2943
ENSG00000175518   11    5525623    5572935    114      12  700594      -2.5603   -3.1086e-15      -2.5603
